No.;name;comment;sizes;availability;expiry;Visibility;Revise;category;image;price
#49636;ES559-ONYX;OhrhÃ¤nger;Ã˜: ca.12mm;;;visible;;;/49636;6,50
#49635;ERSQ8X8-COF;Ohrstecker mit Zirkonia;ca.8x8mm;;;visible;;;/49635;2,00
#49634;ES841-UNAKIT;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49634;7,00
#49632;ES841-TIGERAUGE;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49632;7,00
#49631;ES841-ROTTIGERAUGE;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49631;7,00
#49629;ES841-RHODONIT;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49629;7,00
#49626;ES841-JADE GELB;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49626;7,00
#49624;ES841-HAEMATIT;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49624;7,00
#49623;ES841-GOLDFLUSS;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49623;7,00
#49622;ES841-BLAUFLUSS;Tropfen Ohrring;HÃ¶he: ca.19mm;SALE;;visible;;228;/49622;7,00
#49617;ES840-UNAKIT;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49617;4,00
#49616;ES840-TUERKIS;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49616;4,00
#49614;ES840-TIGERAUGE;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49614;4,00
#49612;ES840-ONYX;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49612;4,00
#49611;ES840-LAPIS;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49611;4,00
#49610;ES840-JASPER GRAU;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49610;4,00
#49609;ES840-JADE GELB;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49609;4,00
#49608;ES840-HOWLITH;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49608;4,00
#49607;ES840-HAEMATIT;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49607;4,00
#49606;ES840-GOLDFLUSS;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49606;4,00
#49605;ES840-AVENTURINROT;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49605;4,00
#49604;ES840-AMETHYST;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49604;4,00
#49603;ES840-ACHAT;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49603;4,00
#49602;ES840-AAVENTURIN;Tropfenstecker;HÃ¶he: ca.11mm;SALE;;visible;;228;/49602;4,00
#49601;ES839-UNAKIT;Unakit Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49601;4,00
#49599;ES839-TIGERAUGE;Tigerauge Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49599;4,00
#49596;ES839-LABRADORIT;Labradorit Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49596;4,00
#49595;ES839-JASPERGRAU;Jaspergrau Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49595;4,00
#49594;ES839-HOWLITH;Howlith Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49594;4,00
#49593;ES839-GOLDFLUSS;Goldfluss Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49593;4,00
#49592;ES839-BLAUFLUSS;Blaufluss Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49592;4,00
#49591;ES839-AVENTURINROT;Aventurinrot Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49591;4,00
#49589;ES839-AMETHYST;Amethyst Donut mit Lebensblume, Ohrstecker (Sale);Ã˜: ca.15mm;SALE;;visible;;228,303;/49589;4,00
#49582;ES515-R;Nevet Ohrstecker mit Rot Zirkonia Steine;HÃ¶he: ca.9mm;;;visible;;;/49582;3,00
#49581;ES515-PK;Nevet Ohrstecker mit Pink Zirkonia Steine;HÃ¶he: ca.9mm;;;visible;;;/49581;3,00
#49580;ES515-LG;Nevet Ohrstecker mit Light Green Zirkonia Steine;HÃ¶he: ca.9mm;;;visible;;;/49580;3,00
#49579;ES515-LB;Nevet Ohrstecker mit Light Blue Zirkonia Steine;HÃ¶he: ca.9mm;;;visible;;;/49579;3,00
#49578;ES515-CH;Nevet Ohrstecker mit ChÃ¤mpian Zirkonia Steine;HÃ¶he: ca.9mm;;;visible;;;/49578;3,00
#49577;ES515-BLK;Nevet Ohrstecker mit Black Zirkonia Steine;HÃ¶he: ca.9mm;;;visible;;;/49577;3,00
#49576;ES484-WH;Ohrstecker mit Zirkonia;ca.7x7mm;;;visible;;;/49576;5,00
#49575;ES484-PK;Ohrstecker mit Zirkonia;ca.7x7mm;;;visible;;;/49575;5,00
#49573;ES484-CH;Ohrstecker mit Zirkonia;ca.7x7mm;;;visible;;;/49573;5,00
#49570;ES442-PK;Ohrstecker mit Zirkonia;Ã˜: ca.5mm;;;visible;;;/49570;3,00
#49569;ES442-BLK;Ohrstecker mit Zirkonia;Ã˜: ca.5mm;;;visible;;;/49569;3,00
#49567;ES441-PK;Ohrstecker mit Zirkonia;Ã˜: ca.7mm;;;visible;;;/49567;3,00
#49566;ES441-CH;Ohrstecker mit Zirkonia;Ã˜: ca.7mm;;;visible;;;/49566;3,00
#49565;ES441-BLK;Ohrstecker mit Zirkonia;Ã˜: ca.7mm;;;visible;;;/49565;3,00
#49564;ES441-AM;Ohrstecker mit Zirkonia;Ã˜: ca.7mm;;;visible;;;/49564;3,00
#49562;ES401B-LG;Ohrstecker mit Zirkonia;ca.9x9mm;;;visible;;;/49562;8,50
#49561;ES401B-LB;Ohrstecker mit Zirkonia;ca.9x9mm;;;visible;;;/49561;8,50
#49560;ES401B-AM;Ohrstecker mit Zirkonia;ca.9x9mm;;;visible;;;/49560;8,50
#49559;ERSQ8X8-WH;Ohrstecker mit Zirkonia;ca.8x8mm;;;visible;;;/49559;2,00
#49558;ERSQ8X8-PK;Ohrstecker mit Zirkonia;ca.8x8mm;;;visible;;;/49558;2,00
#49557;ERSQ8X8-LG;Ohrstecker mit Zirkonia;ca.8x8mm;;;visible;;;/49557;2,00
#49556;ERSQ8X8-BLK;Ohrstecker mit Zirkonia;ca.8x8mm;;;visible;;;/49556;2,00
#49555;ERSQ7X7-R;;ca.7x7mm;;;visible;;228;/49555;2,00
#49554;ERSQ7X7-LG;;ca.7x7mm;;;visible;;228;/49554;2,00
#49553;ERSQ7X7-COF;;ca.7x7mm;;;visible;;228;/49553;2,00
#49552;ERSQ7X7-CH;;ca.7x7mm;;;visible;;228;/49552;2,00
#49551;ERSQ6X6-R;Ohrstecker mit Zirkonia;ca.6x6mm;;;visible;;303;/49551;2,00
#49550;ERSQ6X6-LB;Ohrstecker mit Zirkonia;ca.6x6mm;;;visible;;303;/49550;2,00
#49549;ERSQ6X6-COF;Ohrstecker mit Zirkonia;ca.6x6mm;;;visible;;303;/49549;2,00
#49548;ERSQ6X6-BLK;Ohrstecker mit Zirkonia;ca.6x6mm;;;visible;;303;/49548;2,00
#49535;PS746BLK;Kugel;Ã˜ 13mm;SALE;;visible;;;/49535;5,00
#49534;PS563;Gemme;HÃ¶he: ca.25mm;SALE;;visible;;;/49534;4,00
#49489;OR9601;Halbcreole rhodiniert;ca.5x20mm;;;visible;;;/49489;5,50
#49487;OR9599-G;kleine Halbcreole rhodiniert;ca.5x13mm;;;visible;;;/49487;5,50
#49484;OR9568;Ohrstecker rhodiniert 6 gedrehte Ringe;HÃ¶he: ca.26mm;;;visible;;;/49484;10,25
#49483;OR9567;Creole rhodiniert 3 gedrehte Ringe;Ã˜: ca.18mm;;;visible;;;/49483;11,00
#49476;ES937-AMETHYST-GP;Oval;HÃ¶he: ca.10mm;;;visible;;;/49476;10,00
#49475;ES937-AMETHYST;Oval;HÃ¶he: ca.10mm;;;visible;;;/49475;8,00
#49438;ES937-MONDSTEIN;Mondstein oval;HÃ¶he: ca.10mm;;;visible;;;/49438;8,00
#49431;ES932-WH;Herz mit FlÃ¼gel;HÃ¶he: ca.11mm;;;visible;;;/49431;8,50
#49429;ES925B-WH;Ohrstecker Rund;Ã˜: ca.14mm;;;visible;;;/49429;17,00
#49428;ES925B-BLK;Ohrstecker Rund;Ã˜: ca.14mm;;;visible;;;/49428;17,00
#49422;ES420-LG;Hell Gruen Zirkonia;Ã˜: ca.7mm;;;visible;;;/49422;7,00
#49421;ES420-CH;Zirkonia;Ã˜: ca.7mm;;;visible;;;/49421;7,00
#49420;ES420-BLK;Schwarz Zirkonia;Ã˜: ca.7mm;;;visible;;;/49420;7,00
#49415;EP1766-M;Raute, Matt, Ohrstecker (Set);HÃ¶he: ca.16mm;;;visible;;319,382;/49415;6,00
#49411;EP1634-GEB;Blume/3 BlÃ¤tter, GebÃ¼rstet, Ohrstecker (Set);Ã˜: ca.13mm;;;visible;;228,367;/49411;5,50
#49408;EP1443A;MÃ¼nze;Ã˜: ca.15mm;;;visible;;366;/49408;14,50
#49387;ES861-ONYX;OhrhÃ¤nger Rose-Onyx;Ã˜: ca.25mm;SALE;;visible;;228;/49387;5,00
#49385;EH067-G;Klappkreole glanz rund;32X5mm;;;visible;;;/49385;35,00
#49383;OR9577-GP;Creole Kreole;ca.1,5X50mm;;;visible;;;/49383;13,00
#49382;OR9577;Creole Kreole;ca.1,5X50mm;BACK IN;;visible;;;/49382;12,00
#49380;OR9576-GP;Creole Kreole;1,5X40mm;;;visible;;;/49380;10,25
#49367;OR9448;Unendliche Kreisen rhodiniert;HÃ¶he: ca.35mm;;;visible;;;/49367;8,50
#49354;EP0906-M;V Muster;HÃ¶he: ca.38mm;;;visible;;319;/49354;21,50
#49353;EP0906-GEB;V Muster;HÃ¶he: ca.38mm;;;visible;;319;/49353;21,50
#49350;OR9577-GP;Creole diamantiert GP 1,5X50mm;ca.1,5X50mm;;;visible;;;/49350;13,00
#49349;OR9577;Creole diamantiert 1,5X50mm;ca.1,5X50mm;;;visible;;;/49349;12,00
#49347;OR9576-GP;Creole diamantiert GP 1,5X40mm;1,5X40mm;;;visible;;;/49347;10,25
#49339;OR9488;Kreis mit diamantiert draht rhodiniert;Ã˜: ca.24mm;;;visible;;;/49339;12,00
#49302;ES875-WH-TUERKIS;TÃ¼rkise OhrhÃ¤nger mit Zirkonia zum Durchziehen (Sale);HÃ¶he: ca.52mm;SALE;;visible;;228,303;/49302;4,00
#49301;ES875-WH-TIGERAUGE;Braune/Tigerauge OhrhÃ¤nger mit Zirkonia zum Durchziehen (Sale);HÃ¶he: ca.52mm;SALE;;visible;;228,303;/49301;4,00
#49300;ES875-WH-JADE;Jade OhrhÃ¤nger mit Zirkonia zum Durchziehen (Sale);HÃ¶he: ca.52mm;SALE;;visible;;228,303;/49300;4,00
#49299;ES814ST-GRAU;OhrhÃ¤nger mit grauer Perle;HÃ¶he: ca.47mm;;;visible;;317;/49299;8,50
#49297;EP1763;FlÃ¼gel, OhrhÃ¤nger (Set);HÃ¶he: ca.25mm;;;visible;;;/49297;11,50
#49281;PP2430;Sonnenkreis, Matt/Glanz, AnhÃ¤nger mit Schlaufe (Set);Ã˜:23mm;;;visible;;341;/49281;10,50
#49259;PP1410-OXI;Thorhammer;HÃ¶he: ca.30mm;;;visible;;237;/49259;15,50
#49258;PP1410;Thorhammer;HÃ¶he: ca.30mm;;;visible;;237;/49258;15,50
#49257;PP1137;Welt Kugel Globus;Ã˜: ca.10mm;;;visible;;;/49257;9,50
#49224;PS1127ST-GREY;Kristallkugel in Grau, AnhÃ¤nger mit Schlaufe (Sale);Ã˜: 10mm;SALE;;visible;;;/49224;2,00
#49222;PS1109-WH;Seestern mit RingÃ¶se;HÃ¶he: ca.20mm;;;visible;;;/49222;10,25
#49196;PP2428-M-G-RUECKSITE;Stern;HÃ¶he: 13mm;;;visible;;341;/49196;9,50
#49195;PP2428-M-G;Stern;HÃ¶he: 13mm;;;visible;;341;/49195;9,50
#49189;PP1386;Zahn, AnhÃ¤nger (Sale);HÃ¶he: ca.11mm;SALE;;visible;;303;/49189;1,00
#49181;PP0995;Herz;HÃ¶he: ca.20mm;;;visible;;335;/49181;9,00
#49176;PP2256;Schmetterling;HÃ¶he: ca.17mm;;;visible;;347;/49176;2,50
#49175;PP2246A;Musik NotenschlÃ¼ssel;HÃ¶he: ca.25mm;;;visible;;217;/49175;5,50
#49173;PP2008-G;Indianer Kopf, Glanz, AnhÃ¤nger mit Schlaufe (Sale);HÃ¶he: ca.18mm;SALE;;visible;;237,303;/49173;3,50
#49169;PP1420;Chinesisches Schriftzeichen (Freundschaft), AnhÃ¤nger mit Schlaufe (Sale);HÃ¶he: ca.22mm;SALE;;visible;;303;/49169;2,00
#49167;PP1187;Hai;ca.14X31mm;;;visible;;323,347;/49167;6,75
#49162;PP1981-SP-GP;Heilige Maria;HÃ¶he: ca.23mm;;;visible;;321;/49162;6,00
#49160;PP1774-GP;Kreuz;HÃ¶he: ca.23mm;;;visible;;321;/49160;8,00
#49148;PS1036-ONYX;Blume Rose;Ã˜: ca.40mm;SALE;;visible;;;/49148;5,00
#49144;PP2253-GP;Kreuz mit Jesus;HÃ¶he: ca.28mm;;;visible;;321;/49144;9,00
#49142;PP2142;Sonne mit Loch in der Mitte, AnhÃ¤nger (Sale);HÃ¶he: ca.28mm;SALE;;visible;;341;/49142;3,00
#49137;PP2053-SP-GP;Heilige Maria;HÃ¶he: ca.20mm;;;visible;;321;/49137;7,50
#49135;PP2041-GP;Kreuz mit 3 Linien, Goldplattiert, AnhÃ¤nger mit Schlaufe;HÃ¶he: ca.21mm;;;visible;;321;/49135;5,75
#49133;PP1996B;Schlange mit Schlaufe;HÃ¶he: ca.19mm;;;visible;;;/49133;4,00
#49131;PP1981;Heilige Maria;HÃ¶he: ca.23mm;;;visible;;321;/49131;6,00
#49127;PP1712ST-GP;Kreuz;HÃ¶he: ca.46mm;;;visible;;321;/49127;16,50
#49125;PP1346;Notre Dame MÃ¼nze;Ã˜: ca.19mm;;;visible;;321,366;/49125;9,50
#49121;PP1206;Blume/Farbklecks, Glanz, AnhÃ¤nger (Sale);HÃ¶he: ca.22mm;SALE;;visible;;303,367;/49121;4,50
#49112;PPCR1210 A;Kreuz;HÃ¶he: ca.25mm;;;visible;;321;/49112;6,00
#49111;PPCR247;Kreuz mit Jesus;HÃ¶he: ca.30mm;;;visible;;321;/49111;7,00
#49108;PP1922;Heilige Maria;HÃ¶he: ca.21mm;;;visible;;321;/49108;7,50
#49107;PP1916;Kreuz;HÃ¶he: ca.29mm;;;visible;;321;/49107;7,00
#49106;PP1902;Kreuz mit Jesus;HÃ¶he: ca.36mm;;;visible;;321;/49106;9,50
#49105;PP1831;Heilige Maria;HÃ¶he: ca.20mm;;;visible;;321;/49105;7,00
#49103;PP1791;Kreuz;HÃ¶he: ca.27mm;;;visible;;321;/49103;7,50
#49100;PP1380;Kreuz;HÃ¶he: ca.17mm;;;visible;;217,321;/49100;4,50
#49099;PP1322;Kreuz;HÃ¶he: ca 23mm;;;visible;;321;/49099;9,75
#49097;PP1276;Ganesha/Indischer Gott mit Schlaufe;HÃ¶he: ca 29mm;;;visible;;321;/49097;18,75
#49096;PP1209;Drachen;HÃ¶he: ca.24mm;;;visible;;237;/49096;12,00
#49095;PP1152;Himmlischer Engel mit Schlaufe;HÃ¶he: ca.17mm;;;visible;;321;/49095;4,00
#49094;PP1031-M;Kreuz;HÃ¶he: ca 23mm;;;visible;;321;/49094;7,00
#49093;PP1031;Kreuz;HÃ¶he: ca 23mm;;;visible;;321;/49093;7,00
#49087;ES953-WH;Ohrstecker Spirale mit Zirkonia;Ã˜: ca.12mm;;;visible;;;/49087;14,50
#49086;ES937-TUERKIS-GP;Oval;HÃ¶he: ca.10mm;;;visible;;;/49086;10,00
#49085;ES937-TUERKIS;Oval;HÃ¶he: ca.10mm;;;visible;;;/49085;8,00
#49084;ES937-ONYX-GP;Oval;HÃ¶he: ca.10mm;;;visible;;;/49084;10,00
#49083;ES937-ONYX;Oval;HÃ¶he: ca.10mm;;;visible;;;/49083;8,00
#49082;ES937-MALACHIT-GP;Malachit Oval;HÃ¶he: ca.10mm;;;visible;;;/49082;10,00
#49080;ES937-LAPIS-GP;Lapis oval;HÃ¶he: ca.10mm;;;visible;;;/49080;10,00
#49079;ES937-LAPIS;Lapis oval;HÃ¶he: ca.10mm;;;visible;;;/49079;8,00
#49078;ES937-KORALLE-GP;Koralle oval;HÃ¶he: ca.10mm;;;visible;;;/49078;10,00
#49077;ES937-KORALLE;Koralle oval;HÃ¶he: ca.10mm;;;visible;;;/49077;8,00
#49048;PS1135-WH-GP;Kleiner AnhÃ¤nger mit fester Ã–se und Zirkonia, Goldplattiert;HÃ¶he: ca.5mm;;;visible;;189;/49048;4,50
#49047;PS1156-WH;Spirale mit Zirkonia;Ã˜: ca.19mm;;;visible;;;/49047;15,50
#49046;PS1141-TUERKIS-GP;Oval;HÃ¶he: ca.11mm;;;visible;;;/49046;7,00
#49045;PS1141-TUERKIS;Oval;HÃ¶he: ca.11mm;;;visible;;;/49045;6,50
#49044;PS1141-ONYX-GP;Oval;HÃ¶he: ca.11mm;;;visible;;;/49044;7,00
#49043;PS1141-ONYX;Oval;HÃ¶he: ca.11mm;;;visible;;;/49043;6,50
#49042;PS1141-MALACHIT-GP;Malachit Oval;HÃ¶he: ca.11mm;;;visible;;;/49042;7,00
#49041;PS1141-MALACHIT;MalachitOval;HÃ¶he: ca.11mm;;;visible;;;/49041;6,50
#49040;PS1141-LAPIS-GP;Oval;HÃ¶he: ca.11mm;;;visible;;;/49040;7,00
#49039;PS1141-LAPIS;Oval;HÃ¶he: ca.11mm;;;visible;;;/49039;6,50
#49038;PS1141-KORALLLE;Koralle oval;HÃ¶he: ca.11mm;;;visible;;;/49038;6,50
#49037;PS1141-KORALLE-GP;Koralle oval;HÃ¶he: ca.11mm;;;visible;;;/49037;7,00
#49013;ES937-MALACHIT;Malachit Oval;HÃ¶he: ca.10mm;;;visible;;;/49013;8,00
#49007;RS841-WH;Ringe Glanz Zirkonia;52,54;;;visible;;;/49007;8,00
#49004;BP330ST;Armspange gestanzt;7x1mm;;;visible;;22,27,316,6;/49004;24,75
#49003;BROSCHE-02;Bernstein Brosche Rose;HÃ¶he: ca. 60 mm;SALE;;visible;;222,228,22,27,367,390,6;/49003;24,50
#49000;PS1143-BLK;Stern mit schwarzem Zirkonia und zwei Ã–sen zum FÃ¤deln;ca. 14x9mm;;;visible;;189;/49000;3,50
#48997;PP2417-GP;Kleeblatt mit zwei Ã–sen, Goldplattiert, Beads;ca. 11x7mm;;;visible;;189,389;/48997;3,50
#48996;PP2417;Kleeblatt mit zwei Ã–sen, Beads;ca.11x7mm;;;visible;;189,389;/48996;3,00
#48994;PPF2416-M-GP;Herz mit zwei kleine Ã–sen vergoldet;ca. 14x8mm;;;visible;;189;/48994;5,50
#48984;BP312;Rindenmuster, Rillen, Linien;Breite: ca.18mm;;;visible;;22,27,6;/48984;59,50
#48945;BS325-WH;Eternity;16,5+3cm;;;visible;;22,27,6;/48945;12,50
#48934;BL2,50-D2;Kugelkette diamentiert StÃ¤rke: 2,5mm ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );60cm 17,00â‚¬;;;visible;;22,27,6;/48934;6,00
#48932;NS131-MOP;groÃŸe Muschelkernperlen Kette;45cm+ VerlÃ¤ngerung;;;visible;;317;/48932;19,50
#48930;NS115-WH;Halsreif mit Zirkonia;Anpassbar;;;visible;;;/48930;31,50
#48929;NS115-BLK;Halsreif mit Zirkonia;Anpassbar;;;visible;;;/48929;31,50
#48925;RDS0,30-0,5CTRB;Kette mit Silber WÃ¼rfel;50cm 7,25â‚¬;;;visible;;26;/48925;7,25
#48923;RDS0,30-0,5CTGB;Kette mit Silber WÃ¼rfel bicolor ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );38cm 5,75â‚¬, 40cm 6,25â‚¬, 42cm 6,75â‚¬, 45cm 7,25â‚¬, 50cm 8,00â‚¬;;;visible;;26;/48923;8,00
#48922;RDS0,30-0,5CT;Kette mit Silber WÃ¼rfel ( im Warenkorb bei Kommentar Feld bitte die gewÃ¼nschte lÃ¤nge schreiben );38cm 5,00â‚¬, 40cm 5,25â‚¬, 42cm 5,50â‚¬, 45cm 5,75â‚¬, 50cm 6,25â‚¬;;;visible;;26;/48922;6,25
#48906;PP1774;Kreuz;HÃ¶he: ca.23mm;;;visible;;321;/48906;6,00
#48904;PP1711;Kreuz;HÃ¶he: ca.30mm;;;visible;;237,321;/48904;4,00
#48903;PP1714;Kreuz mit Schlaufe;HÃ¶he: ca.36mm;;;visible;;237,321;/48903;4,00
#48902;PP1713;Kreuz;HÃ¶he: ca.28mm;;;visible;;321;/48902;6,50
#48889;RS834-WH;Ring Spirale mit Zirkonia;50,52,58,60,62,64;;;visible;;;/48889;29,50
#48874;PP1772;Offenes Kreuz mit Schlaufe;HÃ¶he: ca.17mm;;;visible;;321;/48874;5,00
#48872;PP1788ST-GEB;Runde Platte, GebÃ¼rstet, AnhÃ¤nger (Set);Ã˜: ca.23mm;;;visible;;;/48872;13,00
#48870;PP1027;Mama & Baby Elefant, AnhÃ¤nger mit Schlaufe;ca.28x16mm;;;visible;;217;/48870;10,50
#48866;PP1697ST;Schmetterling;HÃ¶he: ca.10mm;;;visible;;303;/48866;3,00
#48863;EHS098-WH;Klappkreole Zirkonia;HÃ¶he: 18mm;;;visible;;;/48863;23,50
#48862;EHS098-BLK;Klappkreole Zirkonia;HÃ¶he: 18mm;;;visible;;;/48862;23,50
#48859;EHS093-WH;Klappkreole Zirkonia;12x8mm;;;visible;;;/48859;23,00
#48858;EHS092;Klappkreole Zirkonia;13x6mm;;;visible;;;/48858;21,50
#48856;EHS089;Klappkreole Zirkonia;16x5mm;;;visible;;;/48856;17,50
#48850;ESN55-GRANAT;Rund;HÃ¶he: 17mm;SALE;;visible;;228,306;/48850;5,00
#48845;PS554I-ONYX;Onyx Navet AnhÃ¤nger;HÃ¶he: ca.27mm;SALE;;visible;;;/48845;4,00
#48725;ESN47-PERIDOT;Lange Ohrring, Tropfenformige Edelstein;HÃ¶he: 25 mm;SALE;;visible;;228,306;/48725;6,00
#48724;ESN47-GRANAT;Lange Ohrring, Tropfenformige Edelstein;HÃ¶he: 25 mm;SALE;;visible;;228,306;/48724;6,00
#48723;ESN47-CITRIN,GESCHLIFFEN;Lange Ohrring, Tropfenformige Edelstein;HÃ¶he: 25 mm;SALE;;visible;;228,306;/48723;6,00
#48722;ESN43-ONYX;Navet und Oval;HÃ¶he: 18mm;SALE;;visible;;228,306;/48722;5,00
#48718;ES944B-WH;Ohrstecker Knoten mit Zirkonia;HÃ¶he: ca.25mm;;;visible;;303;/48718;9,50
#48717;ES944B-OPAL-GP;Ohrstecker goldplatiert mit Opal;HÃ¶he: ca.25mm;;;visible;;223;/48717;17,50
#48712;ES943-WH-GP;;HÃ¶he: ca.17mm;;;visible;;;/48712;9,00
#48711;ES943-WH;;HÃ¶he: ca.17mm;;;visible;;;/48711;8,50
#48594;ESN50-RAUCHQUARZ,GESCHLIFFEN;2 Runde hÃ¤ngende Steine;HÃ¶he: 30 mm;SALE;;visible;;228,306;/48594;7,00
#48580;ESN11-RAUCHQUARZ-OXI;Spiral Ohrstecker mit Rauchquarz, Oxidiert;;SALE;;visible;;228,303,306;/48580;4,25
#48577;ESB16-BERNSTEIN-OXI;Bresur Bernstein Ohrring;HÃ¶he: ca. 16 mm;SALE;;visible;;222,228,390;/48577;7,00
#48575;ESB07-BERNSTEIN;Tropfenform;HÃ¶he: ca. 22 mm;SALE;;visible;;222,228,390;/48575;9,50
#48573;ESB03-BERNSTEIN;Bernstein Navet;HÃ¶he: ca. 32 mm;SALE;;visible;;222,228,390;/48573;10,50
#48568;KR01;Klickverschluss rund;;;;visible;;189;/48568;3,50
#48563;PP1643-SP-G,GP-M;2 runde Platten aufeinander, Glanz/Matt, Goldplattiert, AnhÃ¤nger (Set);HÃ¶he: ca.35mm;;;visible;;382;/48563;17,25
#48513;PSN09-MONDSTEIN;Tribal mit ovale Stein;HÃ¶che: 21 mm;SALE;;visible;;306,306;/48513;4,00
#48504;PSN25-AMETHYST;Runde AnhÃ¤nger mit Edelstein geschwÃ¤rzt;Ã˜ ca. 13 mm;SALE;;visible;;306,39;/48504;4,50
#48502;PSN25-ONYX;Runde AnhÃ¤nger mit Edelstein geschwÃ¤rzt;Ã˜ 13 mm;SALE;;visible;;306,39;/48502;4,50
#48499;PSN60-AMETHYST,GESCCHLIFFEN;Oval;HÃ¶he: ca . 18 mm;SALE;;visible;;306;/48499;10,00
#48498;PSN60-AMETHYST,GESCHLIFFEN,SEITLICH;Oval;HÃ¶he: ca. 18 mm;SALE;;visible;;306;/48498;10,00
#48494;PSN25-PERLE;Runde AnhÃ¤nger mit SÃ¼ÃŸwasserperle geschwÃ¤rzt;Ã˜ 13 mm;SALE;;visible;;306,39;/48494;4,50
#48492;PSN25-LAPIS,OXI;Runde AnhÃ¤nger mit Edelstein geschwÃ¤rzt;Ã˜ 13 mm;SALE;;visible;;306,39;/48492;4,50
#48490;PSN24-WH;Eckig, Filigran;HÃ¶he: 22 mm;SALE;;visible;;306;/48490;4,00
#48483;PSN09-ONYX;Tribal mit ovale Stein;HÃ¶he: 21 mm;SALE;;visible;;306;/48483;4,00
#48482;PSN09-MONDSTEIN;Tribal mit ovale Stein;HÃ¶he: 21 mm;SALE;;visible;;306,306;/48482;4,00
#48480;PSN09-GRANAT;Tribal mit ovale Stein;HÃ¶he: 21 mm;SALE;;visible;;306;/48480;4,00
#48464;PS532-OPAL;Rund Opal mit Zirkonia aussen;Ã˜: ca.16mm;;;visible;;223;/48464;15,75
#48461;PS749WH;Rechteckig, gewellte Linien, Zirkonia unten, AnhÃ¤nger;HÃ¶he: ca.34mm;;;visible;;;/48461;20,00
#48458;ESN96-RAUCHQUARZ,GESCHIFFEN;Rund;Ã˜ ca. 8 mm;SALE;;visible;;306;/48458;3,50
#48456;ESN96-ONYX;Runde Ohrstecker;Ã˜ ca. 8 mm;SALE;;visible;;306;/48456;3,50
#48446;ESN17-TIGERAUGE;Spirale mit Tigerauge tropfen;HÃ¶he: 20 mm;SALE;;visible;;228,306;/48446;5,50
#48432;ESN15-SMARAGD;Runde Ohrstecker Smaragd geschliffen;;SALE;;visible;;228,303,306;/48432;4,00
#48431;ESN15-RUBIN-GESCHLIFFEN;Runde Ohrstecker Rubin geschliffen;;SALE;;visible;;228,303,306;/48431;4,00
#48430;ESN15-RAUCHQUARZ-GESCHLIFFEN;Runde Ohrstecker Rauchquarz geschliffen;;SALE;;visible;;228,303,306;/48430;4,00
#48428;ESN14-RAUCHQUARZ,OXI,GESCHLIFFEN;Runde Ohrstecker;Ã˜ 8 mm;SALE;;visible;;228,228,306;/48428;3,50
#48423;ESN13-RAUCHQUARZ,GESCHLIFFEN;Runde Fassung;10 mm;SALE;;visible;;228,306;/48423;5,25
#48422;ESN13-PERIDOT;Runde Fassung;10 mm;SALE;;visible;;228,306;/48422;5,25
